DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                WarmBoxTemp               DasTemp                   EtalonTemp                MPVPosition               OutletValve               ValveMask                 H2O                       Delta_18_16               Delta_D_H                 CH4                       n2_flag                   baseline_shift            slope_shift               residuals                 
2021-03-11                19:05:52.519              69.79574675               1675.097922               70.79574675               1615489552.519            2                         963                       5.0002380295E+01          8.0001426697E+01          4.4999931335E+01          3.6966250000E+01          4.4824851990E+01          0.0000000000E+00          3.1216351406E+04          0.0000000000E+00          2.9870949777E+02          -3.4754688319E+01         -1.0422201511E+02         4.2861536009E-01          0.0000000000E+00          6.5009828953E+00          1.0640405486E+00          2.9242894376E-01          
2021-03-11                19:05:53.371              69.79575662               1675.098159               70.79575662               1615489553.372            2                         963                       5.0000113525E+01          8.0001426697E+01          4.4999931335E+01          3.7000000000E+01          4.4824851990E+01          0.0000000000E+00          3.1215223477E+04          0.0000000000E+00          2.9922742497E+02          -3.3812022784E+01         -5.7344845840E+01         -1.6376648805E-01         0.0000000000E+00          6.6554317697E+00          3.3084224893E-01          2.6249453414E-01          
2021-03-11                19:05:54.224              69.79576649               1675.098396               70.79576649               1615489554.225            2                         963                       4.9999132309E+01          8.0001838684E+01          4.4999931335E+01          3.7000000000E+01          4.4824819031E+01          0.0000000000E+00          3.1214511562E+04          0.0000000000E+00          2.9989997947E+02          -3.8161573159E+01         -8.1851523281E+01         8.1018393867E-02          0.0000000000E+00          6.9225494263E+00          2.2220417628E-01          2.7481221394E-01          
2021-03-11                19:05:55.078              69.79577638               1675.098633               70.79577638               1615489555.079            2                         963                       4.9998798218E+01          8.0002189636E+01          4.4999931335E+01          3.7000000000E+01          4.4824790955E+01          0.0000000000E+00          3.1214230117E+04          0.0000000000E+00          2.9845324307E+02          -2.9969510129E+01         -1.1463666064E+02         5.0446216807E-01          0.0000000000E+00          6.7673662757E+00          2.5230221491E+00          1.9051902974E-01          
2021-03-11                19:05:55.934              69.79578628               1675.098871               70.79578628               1615489555.935            2                         963                       4.9998851776E+01          8.0002189636E+01          4.4999931335E+01          3.7000000000E+01          4.4824790955E+01          0.0000000000E+00          3.1214353516E+04          0.0000000000E+00          2.9762710452E+02          -2.9834973407E+01         -1.1518239483E+02         -1.2154427448E+00         0.0000000000E+00          7.0822100862E+00          1.7796603251E+00          2.2444827904E-01          
2021-03-11                19:05:56.790              69.79579619               1675.099109               70.79579619               1615489556.791            2                         963                       5.0000135295E+01          8.0002189636E+01          4.4999931335E+01          3.6940833333E+01          4.4824790955E+01          0.0000000000E+00          3.1214895339E+04          0.0000000000E+00          2.9796084099E+02          -3.2353695713E+01         -9.2033927990E+01         -6.3334049428E-01         0.0000000000E+00          6.9702326913E+00          1.3625227020E+00          1.8263485666E-01          
2021-03-11                19:05:57.644              69.79580608               1675.099346               70.79580608               1615489557.645            2                         963                       5.0001804276E+01          8.0002189636E+01          4.4999931335E+01          3.6937500000E+01          4.4824790955E+01          0.0000000000E+00          3.1216013242E+04          0.0000000000E+00          2.9607172507E+02          -2.3139843994E+01         -1.0721208617E+02         -9.1803274412E-02         0.0000000000E+00          6.6637321391E+00          1.2023268047E+00          2.4835637372E-01          
2021-03-11                19:05:58.497              69.79581595               1675.099583               70.79581595               1615489558.498            2                         963                       4.9999435654E+01          8.0002189636E+01          4.4999931335E+01          3.6961250000E+01          4.4824790955E+01          0.0000000000E+00          3.1214460391E+04          0.0000000000E+00          2.9815955207E+02          -2.9525705674E+01         -1.2640792609E+02         -4.2453630363E-01         0.0000000000E+00          7.0130721764E+00          7.7196887611E-01          2.4122750501E-01          
2021-03-11                19:05:59.351              69.79582583               1675.099820               70.79582583               1615489559.352            2                         963                       5.0001174088E+01          8.0002085876E+01          4.4999928284E+01          3.6953750000E+01          4.4824797058E+01          0.0000000000E+00          3.1214996289E+04          0.0000000000E+00          3.0000400340E+02          -4.0095579413E+01         -7.3526698722E+01         -5.6715717938E-01         0.0000000000E+00          7.3303190870E+00          -4.3118977948E-01         1.7812223953E-01          
2021-03-11                19:06:00.204              69.79583571               1675.100057               70.79583571               1615489560.205            2                         963                       5.0000438690E+01          8.0001152039E+01          4.4999900818E+01          3.6937500000E+01          4.4824851990E+01          0.0000000000E+00          3.1214953125E+04          0.0000000000E+00          2.9669459368E+02          -2.6919398546E+01         -8.0308501427E+01         1.2490735591E-01          0.0000000000E+00          6.9198098354E+00          1.1225314151E+00          2.4148158709E-01          
